Category,Label,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4,2021-Q3,2021-Q2,2021-Q1,2020-Q4,2020-Q3,2020-Q2,2020-Q1,2019-Q4,2019-Q3,2019-Q2,2019-Q1,2018-Q4,2018-Q3,2018-Q2,2018-Q1,2017-Q4,2017-Q3,2017-Q2,2017-Q1,2016-Q4,2016-Q3,2016-Q2,2016-Q1,2015-Q4,2015-Q3,2015-Q2,2015-Q1,2014-Q4,2014-Q3,2014-Q2,2014-Q1,2013-Q4,2013-Q3,2013-Q2,2013-Q1,2012-Q4,2012-Q3,2012-Q2,2012-Q1,2011-Q4,2011-Q3,2011-Q2,2011-Q1
3_Cash_Flow,Other Non-Cash Items,-17000000.0,-40000000.0,-39000000.0,-22000000.0,-38000000.0,-74000000.0,-37000000.0,-48000000.0,-32000000.0,66000000.0,-51000000.0,-35000000.0,-2000000.0,-4000000.0,-22000000.0,-13000000.0,-5000000.0,-2000000.0,-2000000.0,-21000000.0,-11000000.0,1000000.0,-47000000.0,52000000.0,-20000000.0,-3000000.0,-9000000.0,-11000000.0,-1000000.0,-20000000.0,-6000000.0,-4000000.0,-1000000.0,-37000000.0,13000000.0,-26000000.0,-9000000.0,-53000000.0,-4000000.0,13000000.0,15000000.0,114000000.0,-56000000.0,-14000000.0,37000000.0,-28000000.0,-2000000.0,-20000000.0,-2000000.0,-19000000.0,-19000000.0,-13000000.0,-16000000.0,-18000000.0,-11000000.0,-15000000.0,-8000000.0,,,,
3_Cash_Flow,Change in AR,110000000.0,378000000.0,47000000.0,99000000.0,118000000.0,-87000000.0,-333000000.0,15000000.0,219000000.0,62000000.0,216000000.0,230000000.0,38000000.0,155000000.0,69000000.0,391000000.0,-134000000.0,163000000.0,76000000.0,88000000.0,70000000.0,198000000.0,187000000.0,-302000000.0,3000000.0,-32000000.0,-49000000.0,7000000.0,320000000.0,0.0,122000000.0,115000000.0,80000000.0,124000000.0,135000000.0,66000000.0,120000000.0,148000000.0,90000000.0,13000000.0,87000000.0,8000000.0,-24000000.0,21000000.0,30000000.0,68000000.0,-25000000.0,106000000.0,15000000.0,-25000000.0,31000000.0,11000000.0,25000000.0,9000000.0,61000000.0,58000000.0,-7000000.0,,,,
3_Cash_Flow,Increase (Decrease) Settlement due from customers,437000000.0,-216000000.0,-576000000.0,294000000.0,296000000.0,-150000000.0,459000000.0,-133000000.0,417000000.0,111000000.0,-259000000.0,143000000.0,-35000000.0,250000000.0,-43000000.0,-37000000.0,-218000000.0,455000000.0,-76000000.0,-741000000.0,-28000000.0,330000000.0,-405000000.0,618000000.0,-1831000000.0,273000000.0,1074000000.0,123000000.0,-1026000000.0,1117000000.0,-197000000.0,2000000.0,156000000.0,176000000.0,-72000000.0,185000000.0,-8000000.0,-43000000.0,128000000.0,-6000000.0,-69000000.0,176000000.0,-368000000.0,182000000.0,108000000.0,-99000000.0,-85000000.0,-130000000.0,129000000.0,2000000.0,636000000.0,-11000000.0,-433000000.0,287000000.0,0.0,170000000.0,43000000.0,,,,
3_Cash_Flow,Change in Deferred Revenue,199000000.0,67000000.0,55000000.0,99000000.0,26000000.0,6000000.0,96000000.0,-89000000.0,16000000.0,37000000.0,85000000.0,115000000.0,40000000.0,37000000.0,-90000000.0,-108000000.0,-144000000.0,41000000.0,26000000.0,47000000.0,63000000.0,128000000.0,20000000.0,30000000.0,148000000.0,197000000.0,112000000.0,16000000.0,-35000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_Cash_Flow,Change in AP,14000000.0,73000000.0,140000000.0,-248000000.0,80000000.0,16000000.0,50000000.0,30000000.0,-21000000.0,220000000.0,-32000000.0,-103000000.0,-184000000.0,281000000.0,19000000.0,-54000000.0,-56000000.0,174000000.0,18000000.0,-77000000.0,-15000000.0,171000000.0,-63000000.0,20000000.0,-102000000.0,-6000000.0,69000000.0,-83000000.0,-22000000.0,145000000.0,42000000.0,-24000000.0,-62000000.0,205000000.0,61000000.0,-33000000.0,57000000.0,178000000.0,-15000000.0,57000000.0,-75000000.0,80000000.0,-68000000.0,36000000.0,1000000.0,100000000.0,-68000000.0,75000000.0,-46000000.0,56000000.0,21000000.0,-4000000.0,-93000000.0,34000000.0,-9000000.0,61000000.0,-88000000.0,,,,
3_Cash_Flow,Increase (Decrease) Settlement due to customers,135000000.0,-13000000.0,-254000000.0,232000000.0,124000000.0,191000000.0,532000000.0,-231000000.0,430000000.0,401000000.0,-150000000.0,272000000.0,-241000000.0,55000000.0,385000000.0,127000000.0,-366000000.0,410000000.0,-72000000.0,-728000000.0,-178000000.0,345000000.0,-400000000.0,377000000.0,-1564000000.0,554000000.0,781000000.0,142000000.0,-1000000000.0,1035000000.0,-77000000.0,-46000000.0,-63000000.0,340000000.0,-105000000.0,283000000.0,-124000000.0,-105000000.0,221000000.0,-9000000.0,-41000000.0,6000000.0,-453000000.0,103000000.0,158000000.0,-41000000.0,-34000000.0,-35000000.0,-55000000.0,196000000.0,577000000.0,-28000000.0,-423000000.0,208000000.0,28000000.0,200000000.0,-88000000.0,,,,
3_Cash_Flow,Change in Accrued Expenses,39000000.0,1178000000.0,861000000.0,581000000.0,-784000000.0,916000000.0,1086000000.0,31000000.0,-446000000.0,528000000.0,750000000.0,-201000000.0,-506000000.0,550000000.0,920000000.0,464000000.0,-746000000.0,663000000.0,665000000.0,190000000.0,-163000000.0,285000000.0,456000000.0,-233000000.0,-622000000.0,391000000.0,279000000.0,470000000.0,-483000000.0,-22000000.0,380000000.0,131000000.0,-50000000.0,209000000.0,384000000.0,-14000000.0,10000000.0,273000000.0,247000000.0,-27000000.0,27000000.0,324000000.0,121000000.0,94000000.0,-214000000.0,329000000.0,269000000.0,-238000000.0,29000000.0,106000000.0,296000000.0,-57000000.0,-30000000.0,92000000.0,179000000.0,-51000000.0,1000000.0,,,,
3_Cash_Flow,Taxes Paid on Stock Awards,204000000.0,8000000.0,4000000.0,2000000.0,277000000.0,3000000.0,1000000.0,4000000.0,170000000.0,8000000.0,2000000.0,3000000.0,76000000.0,4000000.0,1000000.0,4000000.0,132000000.0,3000000.0,5000000.0,4000000.0,121000000.0,5000000.0,4000000.0,10000000.0,131000000.0,0.0,41000000.0,4000000.0,116000000.0,1000000.0,6000000.0,,77000000.0,1000000.0,0.0,0.0,46000000.0,0.0,,2000000.0,50000000.0,,,,,,,,,,,,,,,,,,,,
3_Cash_Flow,Other Operating Adjustments (Net),-1623000000.0,-803000000.0,-381000000.0,-160000000.0,-580000000.0,-333000000.0,-229000000.0,-488000000.0,-1242000000.0,-157000000.0,-988000000.0,-707000000.0,305000000.0,-284000000.0,-293000000.0,-126000000.0,-2000000.0,-361000000.0,-1106000000.0,-499000000.0,-571000000.0,-593000000.0,-380000000.0,-172000000.0,317000000.0,-619000000.0,-271000000.0,-1475000000.0,-127000000.0,-31000000.0,-260000000.0,-361000000.0,-190000000.0,625000000.0,-219000000.0,-132000000.0,-488000000.0,-380000000.0,-264000000.0,-158000000.0,27000000.0,-196000000.0,4000000.0,-312000000.0,-100000000.0,-718000000.0,-87000000.0,-167000000.0,-158000000.0,225000000.0,171000000.0,-52000000.0,228000000.0,204000000.0,85000000.0,-79000000.0,-52000000.0,,,,
3_Cash_Flow,Operating Cash Flow,2999000000.0,5002000000.0,5663000000.0,4603000000.0,2380000000.0,4834000000.0,5136000000.0,3138000000.0,1672000000.0,4130000000.0,3233000000.0,2698000000.0,1919000000.0,3100000000.0,3856000000.0,2457000000.0,1782000000.0,3189000000.0,2543000000.0,2268000000.0,1463000000.0,2253000000.0,1654000000.0,1458000000.0,1859000000.0,2980000000.0,2355000000.0,1536000000.0,1312000000.0,1332000000.0,2367000000.0,1489000000.0,1035000000.0,1823000000.0,1789000000.0,1325000000.0,727000000.0,1094000000.0,1424000000.0,1061000000.0,1058000000.0,1097000000.0,1272000000.0,821000000.0,911000000.0,725000000.0,1385000000.0,729000000.0,568000000.0,1199000000.0,1322000000.0,742000000.0,872000000.0,866000000.0,1014000000.0,641000000.0,427000000.0,,,,
3_Cash_Flow,Capital Expenditures,335000000.0,290000000.0,359000000.0,209000000.0,357000000.0,250000000.0,270000000.0,296000000.0,378000000.0,269000000.0,234000000.0,233000000.0,352000000.0,339000000.0,277000000.0,187000000.0,294000000.0,228000000.0,249000000.0,193000000.0,144000000.0,151000000.0,165000000.0,183000000.0,209000000.0,185000000.0,219000000.0,182000000.0,142000000.0,123000000.0,130000000.0,125000000.0,126000000.0,122000000.0,133000000.0,74000000.0,94000000.0,102000000.0,99000000.0,106000000.0,75000000.0,93000000.0,106000000.0,86000000.0,57000000.0,162000000.0,70000000.0,53000000.0,49000000.0,146000000.0,50000000.0,61000000.0,42000000.0,54000000.0,57000000.0,56000000.0,51000000.0,,,,
3_Cash_Flow,Capital Expenditures (Software),181000000.0,178000000.0,181000000.0,169000000.0,198000000.0,155000000.0,163000000.0,181000000.0,221000000.0,192000000.0,130000000.0,153000000.0,242000000.0,209000000.0,166000000.0,132000000.0,148000000.0,106000000.0,110000000.0,112000000.0,79000000.0,92000000.0,86000000.0,113000000.0,78000000.0,69000000.0,87000000.0,91000000.0,59000000.0,48000000.0,47000000.0,35000000.0,44000000.0,36000000.0,33000000.0,24000000.0,30000000.0,43000000.0,44000000.0,42000000.0,38000000.0,41000000.0,37000000.0,61000000.0,26000000.0,84000000.0,12000000.0,39000000.0,24000000.0,56000000.0,33000000.0,33000000.0,22000000.0,26000000.0,29000000.0,28000000.0,39000000.0,,,,
3_Cash_Flow,Acquisitions,,,,,,,,,,0.0,0.0,,,0.0,0.0,313000000.0,0.0,239000000.0,-3000000.0,836000000.0,3364000000.0,806000000.0,0.0,183000000.0,0.0,270000000.0,447000000.0,,,0.0,0.0,,,0.0,224000000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,572000000.0,12000000.0,189000000.0,-5000000.0,195000000.0,146000000.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
3_Cash_Flow,Purchases of Investments,68000000.0,116000000.0,138000000.0,128000000.0,119000000.0,94000000.0,195000000.0,124000000.0,95000000.0,56000000.0,87000000.0,107000000.0,50000000.0,75000000.0,68000000.0,66000000.0,58000000.0,45000000.0,83000000.0,106000000.0,155000000.0,31000000.0,33000000.0,15000000.0,135000000.0,94000000.0,163000000.0,81000000.0,305000000.0,347000000.0,248000000.0,597000000.0,108000000.0,183000000.0,209000000.0,117000000.0,205000000.0,206000000.0,190000000.0,115000000.0,446000000.0,112000000.0,73000000.0,98000000.0,691000000.0,408000000.0,504000000.0,854000000.0,619000000.0,590000000.0,625000000.0,377000000.0,934000000.0,858000000.0,1069000000.0,656000000.0,398000000.0,,,,
3_Cash_Flow,"Payments for (Proceeds from) Held-to-Maturity Securities, Short-Term",0.0,0.0,6000000.0,14000000.0,8000000.0,10000000.0,17000000.0,15000000.0,66000000.0,20000000.0,296000000.0,5000000.0,26000000.0,65000000.0,35000000.0,102000000.0,37000000.0,80000000.0,41000000.0,135000000.0,38000000.0,72000000.0,44000000.0,37000000.0,45000000.0,48000000.0,43000000.0,25000000.0,99000000.0,109000000.0,158000000.0,119000000.0,123000000.0,220000000.0,411000000.0,137000000.0,377000000.0,138000000.0,590000000.0,79000000.0,60000000.0,50000000.0,124000000.0,744000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,
3_Cash_Flow,Proceeds from Investments,44000000.0,49000000.0,58000000.0,49000000.0,76000000.0,58000000.0,65000000.0,72000000.0,67000000.0,36000000.0,53000000.0,51000000.0,51000000.0,55000000.0,43000000.0,43000000.0,70000000.0,42000000.0,78000000.0,99000000.0,72000000.0,13000000.0,27000000.0,36000000.0,64000000.0,71000000.0,86000000.0,80000000.0,139000000.0,88000000.0,120000000.0,63000000.0,108000000.0,129000000.0,123000000.0,97000000.0,151000000.0,92000000.0,85000000.0,107000000.0,55000000.0,66000000.0,154000000.0,156000000.0,166000000.0,36000000.0,435000000.0,462000000.0,425000000.0,362000000.0,315000000.0,387000000.0,257000000.0,315000000.0,190000000.0,275000000.0,111000000.0,,,,
3_Cash_Flow,Proceeds from Asset Sales,40000000.0,,14000000.0,13000000.0,,,9000000.0,,8000000.0,,2000000.0,1000000.0,70000000.0,,1000000.0,10000000.0,,,3000000.0,18000000.0,,,,,177000000.0,2000000.0,0.0,,11000000.0,,,4000000.0,12000000.0,42000000.0,,,7000000.0,,0.0,,8000000.0,,8000000.0,,9000000.0,67000000.0,5000000.0,7000000.0,5000000.0,8000000.0,14000000.0,3000000.0,2000000.0,124000000.0,1000000.0,0.0,0.0,,,,
3_Cash_Flow,Other Investing Adjustments (Net),-43000000.0,-64000000.0,57000000.0,62000000.0,68000000.0,-2382000000.0,152000000.0,69000000.0,290000000.0,95000000.0,40000000.0,75000000.0,-90000000.0,74000000.0,28000000.0,90000000.0,32000000.0,112000000.0,157000000.0,11000000.0,69000000.0,-7000000.0,16000000.0,263000000.0,-359000000.0,64000000.0,160000000.0,-559000000.0,609000000.0,222000000.0,185000000.0,401000000.0,604000000.0,196000000.0,476000000.0,-891000000.0,395000000.0,316000000.0,164000000.0,83000000.0,133000000.0,327000000.0,510000000.0,641000000.0,66000000.0,898000000.0,1009000000.0,71000000.0,514000000.0,127000000.0,463000000.0,273000000.0,610000000.0,-754000000.0,13000000.0,49000000.0,36000000.0,,,,
3_Cash_Flow,Investing Cash Flow,-362000000.0,-421000000.0,-374000000.0,-227000000.0,-340000000.0,-2678000000.0,-256000000.0,-294000000.0,-174000000.0,-214000000.0,-522000000.0,-218000000.0,-397000000.0,-350000000.0,-308000000.0,-525000000.0,-287000000.0,-438000000.0,-132000000.0,-1142000000.0,-3560000000.0,-1054000000.0,-199000000.0,-119000000.0,-507000000.0,-460000000.0,-626000000.0,-767000000.0,213000000.0,-269000000.0,-231000000.0,-373000000.0,367000000.0,-158000000.0,-378000000.0,-1122000000.0,-123000000.0,-38000000.0,-630000000.0,-110000000.0,-385000000.0,138000000.0,369000000.0,-703000000.0,-519000000.0,242000000.0,880000000.0,-562000000.0,130000000.0,-239000000.0,117000000.0,225000000.0,-107000000.0,-1227000000.0,-922000000.0,-388000000.0,-302000000.0,,,,
3_Cash_Flow,Long-term Debt Issued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1487000000.0,,0.0,0.0,0.0,,,,,,,,
3_Cash_Flow,Net Long-Term Debt Issued (Repaid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1487000000.0,,0.0,0.0,0.0,,,,,,,,
3_Cash_Flow,Total Debt Issued,0.0,0.0,0.0,0.0,1242000000.0,0.0,2977000000.0,983000000.0,0.0,0.0,4000000.0,61000000.0,1489000000.0,-4000000.0,284000000.0,0.0,843000000.0,742000000.0,0.0,0.0,1282000000.0,0.0,0.0,0.0,3959000000.0,744000000.0,0.0,1980000000.0,0.0,0.0,0.0,0.0,991000000.0,0.0,0.0,0.0,0.0,,,,,1735000000.0,0.0,0.0,0.0,43000000.0,0.0,0.0,1487000000.0,,,,,,,,,,,,
3_Cash_Flow,Total Debt Repaid,0.0,0.0,0.0,0.0,750000000.0,0.0,336000000.0,1000000000.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
3_Cash_Flow,Total Net Debt Issued (Repaid),0.0,0.0,0.0,0.0,492000000.0,0.0,2641000000.0,-17000000.0,0.0,0.0,4000000.0,,,,,,,,,,,0.0,0.0,,,744000000.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,1487000000.0,,,,,,,,,,,,
3_Cash_Flow,Shares Issued (Stock Plans),11000000.0,64000000.0,22000000.0,76000000.0,41000000.0,61000000.0,48000000.0,18000000.0,97000000.0,24000000.0,41000000.0,119000000.0,53000000.0,13000000.0,9000000.0,40000000.0,28000000.0,6000000.0,11000000.0,21000000.0,23000000.0,9000000.0,23000000.0,34000000.0,31000000.0,19000000.0,16000000.0,37000000.0,54000000.0,12000000.0,25000000.0,27000000.0,40000000.0,9000000.0,12000000.0,17000000.0,19000000.0,6000000.0,15000000.0,12000000.0,4000000.0,2000000.0,4000000.0,11000000.0,10000000.0,5000000.0,7000000.0,8000000.0,8000000.0,4000000.0,6000000.0,11000000.0,5000000.0,3000000.0,10000000.0,4000000.0,14000000.0,,,,
3_Cash_Flow,Share Repurchases,4035000000.0,3558000000.0,3331000000.0,2289000000.0,2549000000.0,3389000000.0,2934000000.0,2639000000.0,1992000000.0,1832000000.0,1906000000.0,2416000000.0,2878000000.0,2414000000.0,1551000000.0,2380000000.0,2408000000.0,1276000000.0,1561000000.0,1711000000.0,1356000000.0,1030000000.0,2060000000.0,0.0,1383000000.0,994000000.0,1762000000.0,1917000000.0,1824000000.0,888000000.0,1164000000.0,1529000000.0,1352000000.0,1031000000.0,838000000.0,931000000.0,962000000.0,1101000000.0,591000000.0,462000000.0,1357000000.0,793000000.0,930000000.0,848000000.0,947000000.0,155000000.0,404000000.0,1158000000.0,1669000000.0,751000000.0,345000000.0,581000000.0,766000000.0,613000000.0,216000000.0,671000000.0,248000000.0,,,,
3_Cash_Flow,Net Shares Issued (Repurchased),-4035000000.0,-3558000000.0,-3331000000.0,-2289000000.0,-2549000000.0,-3389000000.0,-2934000000.0,-2639000000.0,-1992000000.0,-1832000000.0,-1906000000.0,-2416000000.0,-2878000000.0,-2414000000.0,-1551000000.0,-2380000000.0,-2408000000.0,-1276000000.0,-1561000000.0,-1711000000.0,-1356000000.0,-1030000000.0,-2060000000.0,0.0,-1383000000.0,-994000000.0,-1762000000.0,-1917000000.0,-1824000000.0,-888000000.0,-1164000000.0,-1529000000.0,-1352000000.0,-1031000000.0,-838000000.0,-931000000.0,-962000000.0,-1101000000.0,-591000000.0,-462000000.0,-1357000000.0,-793000000.0,-930000000.0,-848000000.0,-947000000.0,-155000000.0,-404000000.0,-1158000000.0,-1669000000.0,-751000000.0,-345000000.0,-581000000.0,-766000000.0,-613000000.0,-216000000.0,-671000000.0,-248000000.0,,,,
3_Cash_Flow,Dividends Paid,777000000.0,777000000.0,684000000.0,687000000.0,692000000.0,693000000.0,607000000.0,611000000.0,615000000.0,616000000.0,536000000.0,538000000.0,541000000.0,545000000.0,472000000.0,474000000.0,477000000.0,480000000.0,433000000.0,434000000.0,434000000.0,439000000.0,398000000.0,402000000.0,402000000.0,402000000.0,334000000.0,335000000.0,337000000.0,339000000.0,259000000.0,260000000.0,262000000.0,233000000.0,235000000.0,236000000.0,238000000.0,207000000.0,209000000.0,209000000.0,212000000.0,179000000.0,181000000.0,183000000.0,184000000.0,127000000.0,128000000.0,129000000.0,131000000.0,73000000.0,72000000.0,73000000.0,37000000.0,38000000.0,37000000.0,38000000.0,19000000.0,,,,
3_Cash_Flow,Other Financing Adjustments (Net),11000000.0,157000000.0,19000000.0,-28000000.0,39000000.0,44000000.0,44000000.0,14000000.0,96000000.0,106000000.0,36000000.0,117000000.0,51000000.0,-647000000.0,1000000.0,37000000.0,20000000.0,-600000000.0,-138000000.0,-46000000.0,23000000.0,99000000.0,-6000000.0,3000000.0,57000000.0,70000000.0,12000000.0,-661000000.0,54000000.0,95000000.0,12000000.0,38000000.0,35000000.0,-5000000.0,31000000.0,-48000000.0,9000000.0,1979000000.0,16000000.0,11000000.0,2000000.0,-65000000.0,5000000.0,8000000.0,4000000.0,-6000000.0,11000000.0,-23000000.0,-4000000.0,36000000.0,-2000000.0,10000000.0,6000000.0,3000000.0,11000000.0,7000000.0,14000000.0,,,,
3_Cash_Flow,Financing Cash Flow,-5005000000.0,-4186000000.0,-4000000000.0,-3006000000.0,-2987000000.0,-4041000000.0,-857000000.0,-3257000000.0,-2681000000.0,-2350000000.0,-2404000000.0,-2779000000.0,-1955000000.0,-3614000000.0,-1739000000.0,-2821000000.0,-2154000000.0,-1617000000.0,-2137000000.0,-2195000000.0,-606000000.0,-1375000000.0,-2468000000.0,-409000000.0,2100000000.0,-582000000.0,-2125000000.0,-937000000.0,-2223000000.0,-1133000000.0,-1417000000.0,-1751000000.0,-665000000.0,-1270000000.0,-1042000000.0,-1215000000.0,-1237000000.0,675000000.0,-773000000.0,-651000000.0,-1595000000.0,700000000.0,-1100000000.0,-1016000000.0,-1100000000.0,-244000000.0,-510000000.0,-1306000000.0,-279000000.0,-792000000.0,-416000000.0,-638000000.0,-783000000.0,-647000000.0,-229000000.0,-702000000.0,-220000000.0,,,,
3_Cash_Flow,Net Cash Flow,-2368000000.0,395000000.0,1289000000.0,1370000000.0,-947000000.0,-1885000000.0,4023000000.0,-413000000.0,-1183000000.0,1566000000.0,307000000.0,-299000000.0,-433000000.0,-864000000.0,1809000000.0,-889000000.0,-659000000.0,1134000000.0,274000000.0,-1069000000.0,-2703000000.0,-176000000.0,-1013000000.0,930000000.0,3452000000.0,1938000000.0,-396000000.0,-168000000.0,-698000000.0,-70000000.0,719000000.0,-635000000.0,737000000.0,395000000.0,369000000.0,-1012000000.0,-633000000.0,1731000000.0,21000000.0,300000000.0,-922000000.0,1935000000.0,541000000.0,-898000000.0,-708000000.0,723000000.0,1755000000.0,-1139000000.0,419000000.0,168000000.0,1023000000.0,329000000.0,-18000000.0,-1008000000.0,-137000000.0,-449000000.0,-95000000.0,,,,
3_Cash_Flow,FX Effect on Cash,-116000000.0,8000000.0,-16000000.0,220000000.0,121000000.0,-274000000.0,142000000.0,28000000.0,-95000000.0,157000000.0,-86000000.0,20000000.0,37000000.0,284000000.0,-185000000.0,-174000000.0,-28000000.0,-73000000.0,-56000000.0,77000000.0,-101000000.0,191000000.0,115000000.0,39000000.0,-88000000.0,59000000.0,-77000000.0,28000000.0,-54000000.0,-71000000.0,-9000000.0,-21000000.0,95000000.0,6000000.0,71000000.0,88000000.0,35000000.0,-109000000.0,8000000.0,-18000000.0,69000000.0,-65000000.0,-25000000.0,52000000.0,-222000000.0,-48000000.0,-171000000.0,-2000000.0,1000000.0,18000000.0,42000000.0,35000000.0,-50000000.0,15000000.0,29000000.0,-82000000.0,45000000.0,,,,
4a_Segments_Business,Revenue - Crossborder Volume Fees,,,,,,,,,,,,,,,1803000000.0,1615000000.0,1395000000.0,1380000000.0,1276000000.0,1076000000.0,932000000.0,867000000.0,791000000.0,637000000.0,1217000000.0,1452000000.0,1517000000.0,1374000000.0,1263000000.0,1261000000.0,1338000000.0,1198000000.0,1157000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Revenue - Domestic Assessments,,,,,,,,,,,,,,,2252000000.0,2283000000.0,2134000000.0,2165000000.0,2139000000.0,2056000000.0,1798000000.0,1749000000.0,1750000000.0,1474000000.0,1683000000.0,1774000000.0,1722000000.0,1680000000.0,1605000000.0,1579000000.0,1564000000.0,1537000000.0,1458000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Revenue - Payment Solutions,8398000000.0,8806000000.0,8602000000.0,8133000000.0,7250000000.0,7489000000.0,7369000000.0,6961000000.0,6348000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Revenue - Transaction Processing,,,,,,,,,,,,,,,3288000000.0,3061000000.0,2912000000.0,2987000000.0,2849000000.0,2612000000.0,2351000000.0,2379000000.0,2251000000.0,1901000000.0,2200000000.0,2263000000.0,2231000000.0,2053000000.0,1922000000.0,1942000000.0,1912000000.0,1830000000.0,1707000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Revenue - Other Revenues,,,,,,,,,,,,,,,1824000000.0,1745000000.0,1584000000.0,1840000000.0,1562000000.0,1475000000.0,1347000000.0,1431000000.0,1143000000.0,1081000000.0,1062000000.0,1233000000.0,1087000000.0,962000000.0,842000000.0,996000000.0,819000000.0,785000000.0,748000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Depreciation & Amortization - Payment Solutions,299000000.0,297000000.0,290000000.0,281000000.0,275000000.0,231000000.0,225000000.0,225000000.0,216000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Other Segment Items - Payment Solutions,471000000.0,712000000.0,552000000.0,452000000.0,429000000.0,586000000.0,421000000.0,415000000.0,365000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Significant Segment Expenses - Foreign exchange activity,58000000.0,45000000.0,26000000.0,41000000.0,1000000.0,16000000.0,16000000.0,5000000.0,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Significant Segment Expenses - Personnel,2037000000.0,1818000000.0,1893000000.0,1852000000.0,1688000000.0,1653000000.0,1899000000.0,1607000000.0,1514000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Significant Segment Expenses - Professional fees,124000000.0,189000000.0,128000000.0,107000000.0,113000000.0,191000000.0,129000000.0,113000000.0,116000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Significant Segment Expenses - Provision for litigation,0.0,174000000.0,83000000.0,96000000.0,151000000.0,280000000.0,176000000.0,98000000.0,126000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Significant Segment Expenses - Advertising and marketing,153000000.0,319000000.0,245000000.0,213000000.0,152000000.0,295000000.0,220000000.0,184000000.0,116000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a_Segments_Business,Significant Segment Expenses - Data processing and telecommunications,349000000.0,342000000.0,324000000.0,314000000.0,292000000.0,299000000.0,279000000.0,278000000.0,263000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b_Segments_Geographic_Regions,Revenue - International Markets,4834000000.0,4970000000.0,4951000000.0,4727000000.0,4099000000.0,4207000000.0,4213000000.0,3797000000.0,3575000000.0,6368000000.0,3705000000.0,3455000000.0,3211000000.0,3777000000.0,3725000000.0,3489000000.0,3437000000.0,3353000000.0,3218000000.0,2879000000.0,2618000000.0,2607000000.0,2419000000.0,2042000000.0,2633000000.0,2857000000.0,2877000000.0,2629000000.0,2506000000.0,2348000000.0,2505000000.0,2288000000.0,2300000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b_Segments_Geographic_Regions,Revenue - North America,3564000000.0,3836000000.0,3651000000.0,3406000000.0,3151000000.0,3282000000.0,3156000000.0,3164000000.0,2773000000.0,180000000.0,2828000000.0,2814000000.0,2537000000.0,2040000000.0,2031000000.0,2008000000.0,1730000000.0,1791000000.0,1707000000.0,1605000000.0,1491000000.0,1466000000.0,1381000000.0,1243000000.0,1334000000.0,1521000000.0,1545000000.0,1430000000.0,1347000000.0,1369000000.0,1360000000.0,1334000000.0,1248000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,RPO - Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940000000.0,845000000.0,786000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
